project_id;donor;title;year;year_uncertain;description;crs_sector_code;crs_sector_name;sector_comment;status;status_code;flow;all_recipients;sources;sources_count;funding_agency;implementing_agency;donor_agency;donor_agency_count;recipient_agencies;recipient_agencies_count;verified;verified_code;flow_class;flow_class_code;intent;intent_code;active;active_code;factiva_sources;amount;currency;deflators_used;exchange_rates_used;usd_defl;usd_current;start_actual;start_planned;end_actual;end_planned;recipient_count;recipient_condensed;recipient_cow_code;recipient_oecd_code;recipient_oecd_name;recipient_iso3;recipient_iso2;recipient_un_code;recipient_imf_code;debt_uncertian;line_of_credit;is_cofinanced;is_ground_truthing;loan_type;interest_rate;maturity;grace_period;grant_element;updated_at;location_details;contacts;is_official_finance
606;China;Geothermal well drilling;2010;FALSE;In accordance with the Forum for China Africa Cooperation (FOCAC) platform, Kenyan finance minister Uhuru Kenyatta and Chinese Vice-President of the Export-Import Bank of China Mr. Zhu Hongjie signed an agreement for a concessional loan provided by the Exim Bank. The project aims to develop a 140 megawatt geothermal plant, specifically through drilling 26 steam production wells at the Olkaria IV geothermal field in Kenyaâ€™s Rift Valley. The signing ceremony was also attended by Kenyan Head of Public Service and Secretary to the Cabinet Ambassador Francis Muthaura. The project is currently being implemented, with drilling of the 26 steam production wells scheduled to begin in 2010 and finish in 2014. The exact terms of the loan, as well as how much of the money has been spent and how many of the wells have been drilled, are unknown.;230;Energy Generation and Supply;"Electricity; Geothermal";Implementation;2;Loan (excluding debt rescheduling);Kenya;"http://stock.stockstar.com/JL2010041500001910.shtml, Media Report, including Wikileaks; http://thinkgeoenergy.com/archives/4436, Other Official Source (non-Donor, non-Recipient); http://www.os.is/gogn/unu-gtp-sc/UNU-GTP-SC-14-14.pdf, Other Official Source (non-Donor, non-Recipient); http://www.newstimeafrica.com/archives/11744, Media Report, including Wikileaks; http://www.reuters.com/article/2010/04/13/ozabs-kenya-energy-idAFJOE63C05H20100413, Media Report, including Wikileaks; http://www.ccgshp.com/news/view.php?id=3731, NGO/Civil Society/Advocacy";6;Export-Import Bank of China, Government Agency;CNPC Great Wall Drilling Company (GWDC), State-Owned Company;"Export-Import Bank of China, Government Agency; CNPC Great Wall Drilling Company (GWDC), State-Owned Company";2;;;Checked;1;Vague (Official Finance);5;Development;1;Active;1;;93000000;USD;1,075643212;1;86459895,76;93000000;;01. Apr 10;;;1;Kenya;501;248;Kenya;KEN;KE;404;664;FALSE;FALSE;FALSE;FALSE;Concessional;;;;;26.03.13 15:40;Olkaria IV geothermal field, Rift Alley, Kenya;"Uhuru Kenyatta, ; Francis Muthaura, ; Mr Zhu Hongjie, ; Hon. Robinson Githae, EGH, M.P.,";1
1862;China;Ghana Dedicated Information Project Phase 1;2007;FALSE;In 2007, Ghana and China signed an agreement for a grant of $60 million USD to enable the country's security and emergency aid services to set up a national communication system. In June of 2007, China's Export-Import Bank made available a $30 million USD facility to help improve the communication system of Ghana's security agencies. This was referred to in the 2007 Ghanain National Budget as the 'Ghana Dedicated Information Project Phase 1'. According to a 2008 report, the first phase of the National Broadband Fiber Optic infrastructure has been completed and was being tested. Minister of Communications for Ghana Dr. Benjamin Aggrey-Ntim is familiar with the project. 90 of the expected 230 community information centers have been completed as of 2008. The Ghanaian government was negotiating with the Chinese for an additional $70 million USD for the second phase of the project. STAFF_NOTES: The Ghanain government reported the loan as carrying a 39.52% grant element, but the computed grant element given other loan details is 54%.;220;Communications;Communications Network;Implementation;2;Loan (excluding debt rescheduling);Ghana;"http://global.factiva.com/aa/?ref=BBCAP00020080527e45r0012y&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=BBCAP00020070626e36q00231&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=BBCAP00020070715e37f002mh&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://gh.mofcom.gov.cn/article/slfw/200706/20070604834855.shtml, Government Source (Donor/Recipient)";4;Export-Import Bank of China, Government Agency;;Export-Import Bank of China, Government Agency;1;Ghana Ministry of Communications, Government Agency;1;Checked;1;ODA-like;2;Development;1;Active;1;"http://global.factiva.com/aa/?ref=BBCAP00020080527e45r0012y&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=BBCAP00020070626e36q00231&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=BBCAP00020070715e37f002mh&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks";60000000;USD;0,837994837;1;71599486,45;60000000;;;;;1;Ghana;452;241;Ghana;GHA;GH;288;652;FALSE;FALSE;FALSE;FALSE;Concessional;2;20;5;54,08;07.06.13 14:08;;Dr Benjamin Aggrey Ntim,;1
1243;China;Ghana acquires loan for electrification project from China;2000;FALSE;In 2000, Ghana signed a deal with a Chinese state-owned company, International Water and Electric Corporation, to help extend hydroelectric power to communities affected by the construction of the Akosombo and Kpong dams. China will loan Ghana $29.5 million USD, signed by Ghanaian Minister of Mines and Energy John Abu and executive director, VP, and senior engineer at IWEC Zhao Zhucong. The beneficiary settler towns created by the Volta River Authority are located in the Brong Ahafo, eastern, northern, and Volta regions. The loan is a concessionary credit provided by the Chinese government through the China Exim Bank and represents 90 percent of the total cost of the program. The remaining 10 per cent will be paid by the Ghanaian government. The actual cost of the electrification programme is 32.8m dollars. The loan has a repayment period of 10 years with a 2 per cent interest rate and a grace period of three years for the principal and interest. As of 2000, 171 townships within the Volta Lake resettlement area were identified for immediate attention under the programme, which will be carried out in two phases. It is unclear if the project began, but there is evidence to suggest that several hundred communities have been connected to the national electrical grid. STAFF_NOTES: Concessionality was calculated assuming Equal Principle Payment and 2 payments per year. This project may have been an earlier phase of the SHEP project, and would connect it to ID#151.;230;Energy Generation and Supply;Hydroelectric Project;Pipeline: Commitment;11;Loan (excluding debt rescheduling);Ghana;"http://www.people.com.cn/GB/channel3/23/20000908/225044.html, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=bbcae00020010804dw33000eq&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks";2;Export-Import Bank of China, Government Agency;International Water and Electric Corporation, Private Sector;"International Water and Electric Corporation, Private Sector; Export-Import Bank of China, Government Agency";2;;;Checked;1;ODA-like;2;Development;1;Active;1;http://global.factiva.com/aa/?ref=bbcae00020010804dw33000eq&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks;29520000;USD;0,589189844;1;50102696,59;29520000;;;;;1;Ghana;452;241;Ghana;GHA;GH;288;652;FALSE;FALSE;FALSE;FALSE;Concessional;2;10;3;36,64;27.03.13 15:55;Brong Ahafo, Eastern, Northern and Volta Regions, Ghana;;1
2007;China;Ghana's Ecobank Signs Pact With Bank of China;2010;FALSE;In 2010, Ecobank Ghana signed a parnership with the Bank of China to facilitate international trade, projects, and investments between Asia and Africa. With the agreement, Ecobank Ghana becomes the first affiliate of the Ecobank Group to have a dedicated desk of the Bank of China. With the desk, Ecobank's Chinese customers would have access to the resources of both banks, including seconded staff of the Bank of China, which would remove language and cultural barriers that Chinese banking clients tend to face in Africa. The desk was expected to start operating in September of 2010. It is unclear what the current status of the partnership is.;240;Banking and Financial Services;international trade, projects, and investments;Pipeline: Commitment;11;In-kind Grant (Goods or Services);Ghana;"http://global.factiva.com/aa/?ref=AFNWS00020100803e683000jx&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://news.xinhuanet.com/2011-04/12/c_121292194.htm, Media Report, including Wikileaks";2;;"Ecobank Ghana, International NGO; Bank of China (BOC), State-Owned Company";Bank of China (BOC), State-Owned Company;1;Ecobank Ghana, International NGO;1;Checked;1;OOF-like;3;Commercial;2;Active;1;http://global.factiva.com/aa/?ref=AFNWS00020100803e683000jx&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks;;;;;;;;;;;1;Ghana;452;241;Ghana;GHA;GH;288;652;FALSE;FALSE;FALSE;FALSE;;;;;;10.04.13 16:48;;"Albert Essien, ; Xu Chen,";1
2036;China;Ghana, China establish ties for media collaboration;2010;FALSE;In 2010, the National Media Commission of Ghana and the Chinese embassy established official ties between journalists of the two countries by collaborating on exchange programs. It is unclear exactly what the details of this program are or if it has commenced.;150;Government and Civil Society;Journalists/Media;Pipeline: Pledge;12;Free-standing technical assistance;Ghana;http://global.factiva.com/aa/?ref=BBCAP00020101028e6as001ut&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks;1;;"National Media Commission (NMC), Government Agency; Chinese Embassy, Government Agency";Chinese Embassy, Government Agency;1;National Media Commission (NMC), Government Agency;1;Checked;1;Vague (Official Finance);5;Development;1;Active;1;http://global.factiva.com/aa/?ref=BBCAP00020101028e6as001ut&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks;;;;;;;;;;;1;Ghana;452;241;Ghana;GHA;GH;288;652;FALSE;FALSE;FALSE;FALSE;;;;;;26.03.13 15:38;;Gong Jianzhong,;1
2000;China;Ghana, China sign 15m dollar deal for agriculture, technology transfer;2009;FALSE;In 2009, China and Ghana signed a deal where China will make available $15 million USD in the field of technology transfer and agriculture. VP of Ghana John Mahama met with the Chinese premier, Wen Jiabao, to sign the agreement. The 15m dollar facility from China has a sixty percent component free and forty per cent payable with no interest. It is unclear how the funds were used.;310;Agriculture, Forestry and Fishing;agriculture, technology;Pipeline: Commitment;11;Loan (excluding debt rescheduling);Ghana;http://www.accessmylibrary.com/article-1G1-211795913/ghana-china-sign-15m.html, Media Report, including Wikileaks;1;;;;;;;Checked;1;ODA-like;2;Development;1;Active;1;;15000000;USD;1;1;15000000;15000000;;;;;1;Ghana;452;241;Ghana;GHA;GH;288;652;FALSE;FALSE;FALSE;FALSE;;0;;;;26.03.13 15:40;;;1
1854;China;Ghana, China sign agreements;2009;FALSE;In 2009, China and Ghana signed a series of agreements, including a grant and interest-free loan totaling $4.4 million USD (a grant worth about 20 million 'yen' and the loan worth about 10 million 'yen'). It is unclear if the articles indeed are using the Japanese yen as a measure, or if the article instead meant to use the Chinese yuan. It is also unclear how the funds were used. The projects appear to be untied.;998;Unallocated / Unspecified;;Pipeline: Commitment;11;Monetary Grant (excluding debt forgiveness);Ghana;http://www.accessmylibrary.com/article-1G1-200233182/ghana-china-sign-4.html, Media Report, including Wikileaks;1;;;;;;;Checked;1;ODA-like;2;Development;1;Active;1;;4400000;USD;1;1;4400000;4400000;;;;;1;Ghana;452;241;Ghana;GHA;GH;288;652;FALSE;FALSE;FALSE;FALSE;;;;;;05.04.13 17:04;;;1
1498;China;Ghanaian National Theatre Rehabilitation;2003;FALSE;In 2003, the Chinese government agreed to rehabilitate the 15,000 square meter theater, costing 20 million Yuan (about $2.4 million USD). The theater closed on November 30th, 2004 for the rehabilitation to begin. Construction began on March 22nd, 2005 at the groundbreaking ceremony. The project was expected to take 11 months, but was ultimately completed in March of 2007. The theater has a capacity of 1,500, it has been given a new floor and a supply of new fireproof stage curtains, the auditorium seats have been changed, new fire fighting system has been installed, and a ramp was constructed as part of the rehabilitation of the theater. The project was undertaken by the Chinese Export and Import Plant Group (COMPLANT) with the support of local technicians. Chairperson of the Board of the National Theater of Ghana, Joyce Aryee, Minister of Tourism and Diasporan Relations Jake Obetsebi-Lamptey, and Chinese Ambassador to Ghana Zhang Keyun were present at the opening ceremony.;160;Other Social infrastructure and services;Culture;Completion;3;Monetary Grant (excluding debt forgiveness);Ghana;"http://www.ghanaculture.gov.gh/index1.php/07/privatecontent/File/CISP%252525252520Ghana/privatecontent/File/swf/index1.php?linkid=65&archiveid=293&page=1&adate=16/04/2007, Government Source (Donor/Recipient); http://www.modernghana.com/music/1110/3/rehabilitation-of-national-theatre-begins.html, Media Report, including Wikileaks; http://www.ghanaweb.com/GhanaHomePage/NewsArchive/artikel.php?ID=70515, Media Report, including Wikileaks; http://gh.china-embassy.org/eng/xwdt/t308537.htm, Government Source (Donor/Recipient); http://www.china.org.cn/english/international/80304.htm, Implementing/Intermediary Agency Source";5;;;;;;;Checked;1;ODA-like;2;Development;1;Active;1;;20000000;CNY;0,620702517;8,277036667;3892885,318;2416323,716;22. Mar 05;;01. Mar 07;22. Feb 06;1;Ghana;452;241;Ghana;GHA;GH;288;652;FALSE;FALSE;FALSE;FALSE;;;;;;07.06.13 14:39;Accra;"Zhang Keyun, ; Jake Obetsebi-Lamptey, ; Joyce Aryee,";1
2481;China;Gift;2004;FALSE;The original report cited a CNY 10 million 'gift' to Tunisia, among other loans and agreements. This gift was referred to in a testimony before the U.S.-China Economic and Security Review Commission.;998;Unallocated / Unspecified;Medical, Tourism, Scientific, Commercial Sectors;Completion;3;Monetary Grant (excluding debt forgiveness);Tunisia;"http://elliott.gwu.edu/news/testimony/shinn4.cfm, Other Official Source (non-Donor, non-Recipient); http://global.factiva.com/redir/default.aspx?P=sa&an=XIFINN0020040622e06m0005l&cat=a&ep=ASE, Media Report, including Wikileaks";2;;;;;;;Checked;1;ODA-like;2;Development;1;Active;1;http://global.factiva.com/redir/default.aspx?P=sa&an=XIFINN0020040622e06m0005l&cat=a&ep=ASE, Media Report, including Wikileaks;10000000;CNY;0,663629447;8,276800833;1820588,716;1208196,283;;;;;1;Tunisia;616;139;Tunisia;TUN;TN;788;744;FALSE;FALSE;FALSE;FALSE;;;;;;05.04.13 17:04;;"Zeng Qinghong, ; Mohamed Ghannouchi,";1
19823;China;Girls' Orphanage Art Center;2004;FALSE;In 2004, China granted $622,000 to the Girls' Orphanage for the construction of an Art Center. The status of this project is uncertain.;110;Education;;Pipeline: Pledge;12;Monetary Grant (excluding debt forgiveness);Djibouti;http://www.cablegatesearch.net/cable.php?id=05DJIBOUTI995, Media Report, including Wikileaks;1;;;;;;;Checked;1;ODA-like;2;Development;1;Active;1;;622000;USD;0,663629447;1;937270,0427;622000;;;;;1;Djibouti;522;274;Djibouti;DJI;DJ;262;611;FALSE;FALSE;FALSE;FALSE;;;;;;26.03.13 15:36;;;1
694;China;Gold mining development;2001;FALSE;In 2001, the Chinese extended a 10 million Yuan loan to Sodemi, a state-owned company, in order to develop gold mining at Zeregbo in the central-western Ivory Coast. It is unclear how the funds were used, or if they were used.;320;Industry, Mining, Construction;;Pipeline: Pledge;12;Loan (excluding debt rescheduling);Cote D'Ivoire;"http://news.xinhuanet.com/fortune/2002-03/05/content_302183.htm, Media Report, including Wikileaks; http://global.factiva.com/aa/?ref=mngj000020010905dx8a0000a&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks";2;;Societe pour le Developpement Minier de la Cote d'Ivoire (SODEMI), State-Owned Company;;;Societe pour le Developpement Minier de la Cote d'Ivoire (SODEMI), State-Owned Company;1;Checked;1;OOF-like;3;Commercial;2;Active;1;http://global.factiva.com/aa/?ref=mngj000020010905dx8a0000a&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks;10000000;CNY;0,601389524;8,277068333;2008942,935;1208157,236;;;;;1;Cote D'Ivoire;437;247;Cote D'Ivoire;CIV;CI;384;662;FALSE;FALSE;FALSE;FALSE;;;;;;26.03.13 15:41;Zeregbo;Jean Likane,;1
14502;China;Good Will Grant;2001;FALSE;In a statement released June 10, 2001, the Ministry for Foreign Affairs and International Cooperation reported that China had extended 200 million TZS to Tanzania as a gesture of good relations. The agreement was made between Zhu Rongji and Jakaya Kikwete. The status of the projects to be funded with this money have yet to be identified.;998;Unallocated / Unspecified;;Pipeline: Pledge;12;Monetary Grant (excluding debt forgiveness);Tanzania;http://global.factiva.com/aa/?ref=bbcap00020010710dx6b005o6&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks;1;;;;;;;Checked;1;ODA-like;2;Development;1;Active;1;http://global.factiva.com/aa/?ref=bbcap00020010710dx6b005o6&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks;200000000;TZS;0,601389524;876,4116667;379459,9862;228203,2606;;;;;1;Tanzania;510;282;Tanzania;TZA;TZ;834;738;FALSE;FALSE;FALSE;FALSE;;;;;;05.04.13 17:05;;"Zhu Rongji, ; Jakaya Kikwete,";1
